origin_month,n_hours,MAE,RMSE,MAPE
2025-07,744,1351.739211981589,1703.1385817330563,10.227694181342455
2025-08,744,1098.3705699082961,1363.5914408562314,8.12992264312982
2025-09,720,2460.3602178540705,3035.1143295184556,25.941689491883313
2025-10,744,636.8602526683684,796.6547216743948,8.188063268394096
2025-11,720,604.6695933507071,769.6169182187446,7.20809772546373
2025-12,744,980.6829341386714,1114.157271516098,11.446749111065248
