origin_month,n_hours,MAE,RMSE,MAPE
2025-07,744,1673.8853153152165,2085.190267462466,11.246083997950478
2025-08,744,1260.0522924717181,1511.382082829248,9.777736945283642
2025-09,720,1143.0988591915716,1370.060440510834,10.259875445113025
2025-10,744,478.20125978747404,596.3813865788234,6.158016522222081
2025-11,720,483.3539308901186,630.4700688624715,5.792365317321323
2025-12,744,449.489510922449,557.8541486258788,5.14829986830936
