origin_month,n_hours,MAE,RMSE,MAPE
2025-07,744,1304.016203393912,1553.7136508039412,9.209006167558542
2025-08,744,1035.8870969492048,1257.7098051711323,8.399178161818838
2025-09,720,1897.9551363183075,2194.026488353066,17.009571152472873
2025-10,744,692.7513489980663,901.9248409207894,8.866886284675704
2025-11,720,423.1079255280671,563.9150372373732,5.129407076029248
2025-12,744,402.0042328646534,513.2581422902873,4.44247811085986
